x,y,ID,COOLING_DEGREE_DAYS,TOTAL_SNOW,CLIMATE_IDENTIFIER,LOCAL_YEAR,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,SNOW_ON_GROUND,TOTAL_RAIN,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,MIN_TEMPERATURE,SPEED_MAX_GUST_FLAG,MAX_REL_HUMIDITY_FLAG,LOCAL_DAY,MAX_REL_HUMIDITY,MIN_TEMPERATURE_FLAG,LOCAL_DATE,STATION_NAME,DIRECTION_MAX_GUST,HEATING_DEGREE_DAYS,LOCAL_MONTH,PROVINCE_CODE,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_SNOW_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE
-114.01333333333334,51.1225,3031092.2017.5.7,0,0,3031092,2017,0,E,52,T,,0,T,11.1,3.7,,,7,,E,2017-05-07 00:00:00,CALGARY INTL A,34,10.6,5,AB,E,,,E,,,E,,7.4
-114.01333333333334,51.1225,3031092.2017.5.8,0,0,3031092,2017,0,,37,,,0,,17,2.4,,,8,,,2017-05-08 00:00:00,CALGARY INTL A,27,8.3,5,AB,,,,,,,,,9.7
-114.01333333333334,51.1225,3031092.2017.5.9,0,0,3031092,2017,0.2,,41,,,0.2,,15.9,8.5,,,9,,,2017-05-09 00:00:00,CALGARY INTL A,33,5.8,5,AB,,,,,,,,,12.2
-114.01333333333334,51.1225,3031092.2017.5.10,0,0,3031092,2017,0,,0,,,0,,21,5.8,,,10,,,2017-05-10 00:00:00,CALGARY INTL A,0,4.6,5,AB,,,,,,,,,13.4
-114.01333333333334,51.1225,3031092.2017.5.11,0,0,3031092,2017,1.6,,52,,,1.6,,22.8,5,,,11,,,2017-05-11 00:00:00,CALGARY INTL A,21,4.1,5,AB,,,,,,,,,13.9
-114.01333333333334,51.1225,3031092.2017.5.12,0,0,3031092,2017,2,,48,,,2,,19.7,9.3,,,12,,,2017-05-12 00:00:00,CALGARY INTL A,14,3.5,5,AB,,,,,,,,,14.5
-114.01333333333334,51.1225,3031092.2017.5.13,0,0,3031092,2017,2.2,,50,,,2.2,,16.3,5.1,,,13,,,2017-05-13 00:00:00,CALGARY INTL A,2,7.3,5,AB,,,,,,,,,10.7
-114.01333333333334,51.1225,3031092.2017.5.14,0,0,3031092,2017,2,,39,,,2,,12.9,3.2,,,14,,,2017-05-14 00:00:00,CALGARY INTL A,2,9.9,5,AB,,,,,,,,,8.1
-114.01333333333334,51.1225,3031092.2017.5.15,,0,3031092,2017,0,M,50,,,0,,14.7,,,,15,,M,2017-05-15 00:00:00,CALGARY INTL A,6,,5,AB,M,,,M,,,E,,
-114.01333333333334,51.1225,3031092.2017.5.16,0,0,3031092,2017,0,,50,T,,0,T,13.1,-0.6,,,16,,,2017-05-16 00:00:00,CALGARY INTL A,9,11.7,5,AB,,,,,,,,,6.3
-114.01333333333334,51.1225,3031092.2017.5.17,0,0,3031092,2017,6.4,,44,,,6.4,,7.2,3.3,,,17,,,2017-05-17 00:00:00,CALGARY INTL A,5,12.7,5,AB,,,,,,,,,5.3
-114.01333333333334,51.1225,3031092.2017.5.18,0,0,3031092,2017,0,,48,T,,0,T,16.3,1,,,18,,,2017-05-18 00:00:00,CALGARY INTL A,21,9.3,5,AB,,,,,,,,,8.7
-114.01333333333334,51.1225,3031092.2017.5.19,0,0,3031092,2017,0.6,,43,,,0.6,,18.6,2.9,,,19,,,2017-05-19 00:00:00,CALGARY INTL A,27,7.2,5,AB,,,,,,,,,10.8
-114.01333333333334,51.1225,3031092.2017.5.20,0,0,3031092,2017,0,,37,,,0,,20.2,5.1,,,20,,,2017-05-20 00:00:00,CALGARY INTL A,35,5.3,5,AB,,,,,,,,,12.7
-114.01333333333334,51.1225,3031092.2017.5.21,0,0,3031092,2017,0,,52,,,0,,23,5.2,,,21,,,2017-05-21 00:00:00,CALGARY INTL A,32,3.9,5,AB,,,,,,,,,14.1
-114.01333333333334,51.1225,3031092.2017.5.22,0,0,3031092,2017,0,,43,,,0,,24.7,10.6,,,22,,,2017-05-22 00:00:00,CALGARY INTL A,15,0.3,5,AB,,,,,,,,,17.7
-114.01333333333334,51.1225,3031092.2017.5.23,2.1,0,3031092,2017,0,,41,,,0,,28.4,11.8,,,23,,,2017-05-23 00:00:00,CALGARY INTL A,23,0,5,AB,,,,,,,,,20.1
-114.01333333333334,51.1225,3031092.2017.5.24,,0,3031092,2017,22.1,M,95,,,22.1,,12.8,,,,24,,M,2017-05-24 00:00:00,CALGARY INTL A,34,,5,AB,M,,,M,,,E,,
-114.01333333333334,51.1225,3031092.2017.5.25,0,0,3031092,2017,1,,74,,,1,,13.3,7.4,,,25,,,2017-05-25 00:00:00,CALGARY INTL A,35,7.6,5,AB,,,,,,,,,10.4
-114.01333333333334,51.1225,3031092.2017.5.26,0,0,3031092,2017,0,,39,,,0,,20,2.6,,,26,,,2017-05-26 00:00:00,CALGARY INTL A,32,6.7,5,AB,,,,,,,,,11.3
-114.01333333333334,51.1225,3031092.2017.5.27,0.6,0,3031092,2017,0,,59,T,,0,T,25.1,12.1,,,27,,,2017-05-27 00:00:00,CALGARY INTL A,32,0,5,AB,,,,,,,,,18.6
-114.01333333333334,51.1225,3031092.2017.5.28,0,0,3031092,2017,0,,0,,,0,,21.5,8.6,,,28,,,2017-05-28 00:00:00,CALGARY INTL A,0,2.9,5,AB,,,,,,,,,15.1
-114.01333333333334,51.1225,3031092.2017.5.29,0,0,3031092,2017,0,,41,,,0,,23.3,8,,,29,,,2017-05-29 00:00:00,CALGARY INTL A,19,2.3,5,AB,,,,,,,,,15.7
-114.01333333333334,51.1225,3031092.2017.5.30,0,0,3031092,2017,0,,39,,,0,,26,8.7,,,30,,,2017-05-30 00:00:00,CALGARY INTL A,15,0.6,5,AB,,,,,,,,,17.4
-114.01333333333334,51.1225,3031092.2017.5.31,1.9,0,3031092,2017,0,,50,T,,0,T,28.6,11.1,,,31,,,2017-05-31 00:00:00,CALGARY INTL A,28,0,5,AB,,,,,,,,,19.9
-114.01333333333334,51.1225,3031092.2017.6.1,0,0,3031092,2017,0.4,,37,,,0.4,,23.6,12.3,,,1,,,2017-06-01 00:00:00,CALGARY INTL A,31,0,6,AB,,,,,,,,,18
-114.01333333333334,51.1225,3031092.2017.6.2,0,0,3031092,2017,0,,70,T,,0,T,21.7,11.8,,,2,,,2017-06-02 00:00:00,CALGARY INTL A,29,1.2,6,AB,,,,,,,,,16.8
-114.01333333333334,51.1225,3031092.2017.6.3,0,0,3031092,2017,0,,43,,,0,,26.4,6.6,,,3,,,2017-06-03 00:00:00,CALGARY INTL A,15,1.5,6,AB,,,,,,,,,16.5
-114.01333333333334,51.1225,3031092.2017.6.4,0,0,3031092,2017,1.8,,67,,,1.8,,23.5,10.5,,,4,,,2017-06-04 00:00:00,CALGARY INTL A,35,1,6,AB,,,,,,,,,17
-114.01333333333334,51.1225,3031092.2017.6.5,,0,3031092,2017,0.8,M,50,,,0.8,,19.4,,,,5,,M,2017-06-05 00:00:00,CALGARY INTL A,34,,6,AB,M,,,M,,,E,,
-114.01333333333334,51.1225,3031092.2017.6.6,0,0,3031092,2017,0,,56,,,0,,23.1,6.7,,,6,,,2017-06-06 00:00:00,CALGARY INTL A,16,3.1,6,AB,,,,,,,,,14.9
-114.01333333333334,51.1225,3031092.2017.6.7,0,0,3031092,2017,0,,46,,,0,,26.4,8.2,,,7,,,2017-06-07 00:00:00,CALGARY INTL A,12,0.7,6,AB,,,,,,,,,17.3
-114.01333333333334,51.1225,3031092.2017.6.8,2,0,3031092,2017,13.2,,93,,,13.2,,26.7,13.2,,,8,,,2017-06-08 00:00:00,CALGARY INTL A,23,0,6,AB,,,,,,,,,20
-114.01333333333334,51.1225,3031092.2017.6.9,0,0,3031092,2017,4.6,,59,,,4.6,,20.3,8.7,,,9,,,2017-06-09 00:00:00,CALGARY INTL A,4,3.5,6,AB,,,,,,,,,14.5
-114.01333333333334,51.1225,3031092.2017.6.10,0,0,3031092,2017,13,,65,,,13,,11.3,4.9,,,10,,,2017-06-10 00:00:00,CALGARY INTL A,28,9.9,6,AB,,,,,,,,,8.1
-114.01333333333334,51.1225,3031092.2017.6.11,0,0,3031092,2017,0,,48,,,0,,20.7,8.3,,,11,,,2017-06-11 00:00:00,CALGARY INTL A,27,3.5,6,AB,,,,,,,,,14.5
-114.01333333333334,51.1225,3031092.2017.6.12,0,0,3031092,2017,0,E,52,,,0,,23.3,7.7,,,12,,E,2017-06-12 00:00:00,CALGARY INTL A,15,2.5,6,AB,E,,,E,,,E,,15.5
-114.01333333333334,51.1225,3031092.2017.6.13,,0,3031092,2017,1.2,M,54,,,1.2,,18.1,,,,13,,M,2017-06-13 00:00:00,CALGARY INTL A,35,,6,AB,M,,,M,,,E,,
-114.01333333333334,51.1225,3031092.2017.6.14,0,0,3031092,2017,3,,37,,,3,,17.3,10,,,14,,,2017-06-14 00:00:00,CALGARY INTL A,34,4.3,6,AB,,,,,,,,,13.7
-114.01333333333334,51.1225,3031092.2017.6.15,0,0,3031092,2017,0,,39,,,0,,19.6,4.5,,,15,,,2017-06-15 00:00:00,CALGARY INTL A,9,5.9,6,AB,,,,,,,,,12.1
-114.01333333333334,51.1225,3031092.2017.6.16,0,0,3031092,2017,1.4,,56,,,1.4,,21.2,9.1,,,16,,,2017-06-16 00:00:00,CALGARY INTL A,36,2.8,6,AB,,,,,,,,,15.2
-114.01333333333334,51.1225,3031092.2017.6.17,0,0,3031092,2017,0.4,,37,,,0.4,,19.6,10.1,,,17,,,2017-06-17 00:00:00,CALGARY INTL A,33,3.1,6,AB,,,,,,,,,14.9
-114.01333333333334,51.1225,3031092.2017.6.18,0,0,3031092,2017,0,,57,,,0,,21.6,9.6,,,18,,,2017-06-18 00:00:00,CALGARY INTL A,26,2.4,6,AB,,,,,,,,,15.6
-114.01333333333334,51.1225,3031092.2017.6.19,0,0,3031092,2017,0,,43,,,0,,21.3,8,,,19,,,2017-06-19 00:00:00,CALGARY INTL A,28,3.3,6,AB,,,,,,,,,14.7
-114.01333333333334,51.1225,3031092.2017.6.20,0.9,0,3031092,2017,0,,78,T,,0,T,26.8,11,,,20,,,2017-06-20 00:00:00,CALGARY INTL A,1,0,6,AB,,,,,,,,,18.9
-114.01333333333334,51.1225,3031092.2017.6.21,0,0,3031092,2017,0.2,,70,,,0.2,,20.3,7.2,,,21,,,2017-06-21 00:00:00,CALGARY INTL A,29,4.2,6,AB,,,,,,,,,13.8
-114.01333333333334,51.1225,3031092.2017.6.22,0,0,3031092,2017,0.3,,59,,,0.3,,16.9,6.9,,,22,,,2017-06-22 00:00:00,CALGARY INTL A,34,6.1,6,AB,,,,,,,,,11.9
-114.01333333333334,51.1225,3031092.2017.6.23,0,0,3031092,2017,1.2,,41,,,1.2,,20.2,9,,,23,,,2017-06-23 00:00:00,CALGARY INTL A,35,3.4,6,AB,,,,,,,,,14.6
-114.01333333333334,51.1225,3031092.2017.6.24,0,0,3031092,2017,0,,0,,,0,,21.3,8.7,,,24,,,2017-06-24 00:00:00,CALGARY INTL A,0,3,6,AB,,,,,,,,,15
-114.01333333333334,51.1225,3031092.2017.6.25,0.1,0,3031092,2017,0,,46,,,0,,26.4,9.8,,,25,,,2017-06-25 00:00:00,CALGARY INTL A,13,0,6,AB,,,,,,,,,18.1
-114.01333333333334,51.1225,3031092.2017.6.26,4.4,0,3031092,2017,0,,70,T,,0,T,32.1,12.6,,,26,,,2017-06-26 00:00:00,CALGARY INTL A,28,0,6,AB,,,,,,,,,22.4
-114.01333333333334,51.1225,3031092.2017.6.27,0,0,3031092,2017,0,,61,,,0,,21.8,11.8,,,27,,,2017-06-27 00:00:00,CALGARY INTL A,34,1.2,6,AB,,,,,,,,,16.8
-114.01333333333334,51.1225,3031092.2017.6.28,0,0,3031092,2017,0,,59,T,,0,T,20,8.3,,,28,,,2017-06-28 00:00:00,CALGARY INTL A,35,3.8,6,AB,,,,,,,,,14.2
-114.01333333333334,51.1225,3031092.2017.6.29,0,0,3031092,2017,0,,32,,,0,,22.7,10.8,,,29,,,2017-06-29 00:00:00,CALGARY INTL A,32,1.2,6,AB,,,,,,,,,16.8
-114.01333333333334,51.1225,3031092.2017.6.30,1.2,0,3031092,2017,0,,0,,,0,,27.5,10.8,,,30,,,2017-06-30 00:00:00,CALGARY INTL A,0,0,6,AB,,,,,,,,,19.2
-114.01333333333334,51.1225,3031092.2017.7.1,2.6,0,3031092,2017,2,,52,,,2,,27.4,13.8,,,1,,,2017-07-01 00:00:00,CALGARY INTL A,36,0,7,AB,,,,,,,,,20.6
-114.01333333333334,51.1225,3031092.2017.7.2,2,0,3031092,2017,0,,41,,,0,,28.7,11.3,,,2,,,2017-07-02 00:00:00,CALGARY INTL A,11,0,7,AB,,,,,,,,,20
-114.01333333333334,51.1225,3031092.2017.7.3,0.7,0,3031092,2017,0,,61,,,0,,24.5,12.9,,,3,,,2017-07-03 00:00:00,CALGARY INTL A,36,0,7,AB,,,,,,,,,18.7
-114.01333333333334,51.1225,3031092.2017.7.4,0.8,0,3031092,2017,0,,44,,,0,,27.7,9.9,,,4,,,2017-07-04 00:00:00,CALGARY INTL A,15,0,7,AB,,,,,,,,,18.8
-114.01333333333334,51.1225,3031092.2017.7.5,1.6,0,3031092,2017,0,,48,,,0,,26.6,12.5,,,5,,,2017-07-05 00:00:00,CALGARY INTL A,34,0,7,AB,,,,,,,,,19.6
-114.01333333333334,51.1225,3031092.2017.7.6,2.8,0,3031092,2017,0,,33,,,0,,30,11.5,,,6,,,2017-07-06 00:00:00,CALGARY INTL A,10,0,7,AB,,,,,,,,,20.8
-114.01333333333334,51.1225,3031092.2017.7.7,4.7,0,3031092,2017,0,,46,,,0,,33,12.4,,,7,,,2017-07-07 00:00:00,CALGARY INTL A,15,0,7,AB,,,,,,,,,22.7
-114.01333333333334,51.1225,3031092.2017.7.8,4.6,0,3031092,2017,0,,43,,,0,,28.5,16.6,,,8,,,2017-07-08 00:00:00,CALGARY INTL A,34,0,7,AB,,,,,,,,,22.6
-114.01333333333334,51.1225,3031092.2017.7.9,6,0,3031092,2017,0,,56,,,0,,31.1,16.9,,,9,,,2017-07-09 00:00:00,CALGARY INTL A,0,0,7,AB,,,,,,,,,24
-114.01333333333334,51.1225,3031092.2017.7.10,0,0,3031092,2017,7.2,,44,,,7.2,,21.6,12.9,,,10,,,2017-07-10 00:00:00,CALGARY INTL A,31,0.7,7,AB,,,,,,,,,17.3
-114.01333333333334,51.1225,3031092.2017.7.11,0,0,3031092,2017,41.7,,39,,,41.7,,18.1,12.2,,,11,,,2017-07-11 00:00:00,CALGARY INTL A,34,2.8,7,AB,,,,,,,,,15.2
-114.01333333333334,51.1225,3031092.2017.7.12,0,0,3031092,2017,0,,41,,,0,,25.1,10,,,12,,,2017-07-12 00:00:00,CALGARY INTL A,16,0.4,7,AB,,,,,,,,,17.6
-114.01333333333334,51.1225,3031092.2017.7.13,3,0,3031092,2017,0,,37,,,0,,30.4,11.6,,,13,,,2017-07-13 00:00:00,CALGARY INTL A,18,0,7,AB,,,,,,,,,21
-114.01333333333334,51.1225,3031092.2017.7.14,1.5,0,3031092,2017,0,,44,,,0,,27.5,11.5,,,14,,,2017-07-14 00:00:00,CALGARY INTL A,35,0,7,AB,,,,,,,,,19.5
-114.01333333333334,51.1225,3031092.2017.7.15,4,0,3031092,2017,0,,61,,,0,,31.1,12.8,,,15,,,2017-07-15 00:00:00,CALGARY INTL A,21,0,7,AB,,,,,,,,,22
-114.01333333333334,51.1225,3031092.2017.7.16,,,3031092,2017,1.6,M,,E,,,M,22.1,,M,,16,,M,2017-07-16 00:00:00,CALGARY INTL A,,,7,AB,M,,,M,,M,E,M,
-114.01333333333334,51.1225,3031092.2017.7.17,,,3031092,2017,0,M,,,,,M,20.3,,M,,17,,M,2017-07-17 00:00:00,CALGARY INTL A,,,7,AB,M,,,M,,M,E,M,
-114.01333333333334,51.1225,3031092.2017.7.18,0,0,3031092,2017,0,,32,,,0,,23.4,8.2,,,18,,,2017-07-18 00:00:00,CALGARY INTL A,9,2.2,7,AB,,,,,,,,,15.8
-114.01333333333334,51.1225,3031092.2017.7.19,0,0,3031092,2017,0,,32,,,0,,26.2,7.5,,,19,,,2017-07-19 00:00:00,CALGARY INTL A,15,1.1,7,AB,,,,,,,,,16.9
-114.01333333333334,51.1225,3031092.2017.7.20,0.7,0,3031092,2017,2,,54,,,2,,28.3,9.1,,,20,,,2017-07-20 00:00:00,CALGARY INTL A,23,0,7,AB,,,,,,,,,18.7
-114.01333333333334,51.1225,3031092.2017.7.21,0,0,3031092,2017,0,,59,,,0,,21.9,12.9,,,21,,,2017-07-21 00:00:00,CALGARY INTL A,35,0.6,7,AB,,,,,,,,,17.4
-114.01333333333334,51.1225,3031092.2017.7.22,1.2,0,3031092,2017,0,,43,,,0,,28.8,9.5,,,22,,,2017-07-22 00:00:00,CALGARY INTL A,28,0,7,AB,,,,,,,,,19.2
-114.01333333333334,51.1225,3031092.2017.7.23,4.2,0,3031092,2017,0.4,E,83,,,0.4,,30.5,13.9,,,23,,E,2017-07-23 00:00:00,CALGARY INTL A,34,0,7,AB,E,,,E,,,E,,22.2
-114.01333333333334,51.1225,3031092.2017.7.24,0,0,3031092,2017,0.6,,72,,,0.6,,22.3,6.2,,,24,,,2017-07-24 00:00:00,CALGARY INTL A,35,3.7,7,AB,,,,,,,,,14.3
-114.01333333333334,51.1225,3031092.2017.7.25,0,0,3031092,2017,0,,32,,,0,,24.3,7.7,,,25,,,2017-07-25 00:00:00,CALGARY INTL A,12,2,7,AB,,,,,,,,,16
-114.01333333333334,51.1225,3031092.2017.7.26,2.2,0,3031092,2017,0,,33,,,0,,29.8,10.6,,,26,,,2017-07-26 00:00:00,CALGARY INTL A,14,0,7,AB,,,,,,,,,20.2
-114.01333333333334,51.1225,3031092.2017.7.27,4.2,0,3031092,2017,0,,59,,,0,,32.7,11.7,,,27,,,2017-07-27 00:00:00,CALGARY INTL A,33,0,7,AB,,,,,,,,,22.2
-114.01333333333334,51.1225,3031092.2017.7.28,3.4,0,3031092,2017,0,,59,,,0,,28.2,14.6,,,28,,,2017-07-28 00:00:00,CALGARY INTL A,34,0,7,AB,,,,,,,,,21.4
-114.01333333333334,51.1225,3031092.2017.7.29,1.3,0,3031092,2017,0,,39,,,0,,28.7,9.9,,,29,,,2017-07-29 00:00:00,CALGARY INTL A,12,0,7,AB,,,,,,,,,19.3
-114.01333333333334,51.1225,3031092.2017.7.30,1.1,0,3031092,2017,0,,44,,,0,,26.3,11.9,,,30,,,2017-07-30 00:00:00,CALGARY INTL A,36,0,7,AB,,,,,,,,,19.1
-114.01333333333334,51.1225,3031092.2017.7.31,0.1,0,3031092,2017,0,,41,T,,0,T,25.7,10.5,,,31,,,2017-07-31 00:00:00,CALGARY INTL A,2,0,7,AB,,,,,,,,,18.1
-114.01333333333334,51.1225,3031092.2017.8.1,0,0,3031092,2017,1.8,,37,,,1.8,,21,11.7,,,1,,,2017-08-01 00:00:00,CALGARY INTL A,4,1.6,8,AB,,,,,,,,,16.4
-114.01333333333334,51.1225,3031092.2017.8.2,0,0,3031092,2017,0,,41,,,0,,21.4,11.6,,,2,,,2017-08-02 00:00:00,CALGARY INTL A,15,1.5,8,AB,,,,,,,,,16.5
-114.01333333333334,51.1225,3031092.2017.8.3,,0,3031092,2017,0,M,43,,,0,,29.2,,,,3,,M,2017-08-03 00:00:00,CALGARY INTL A,11,,8,AB,M,,,M,,,E,,
-114.01333333333334,51.1225,3031092.2017.8.4,0,0,3031092,2017,0.2,,61,,,0.2,,19.7,12.3,,,4,,,2017-08-04 00:00:00,CALGARY INTL A,35,2,8,AB,,,,,,,,,16
-114.01333333333334,51.1225,3031092.2017.8.5,0,0,3031092,2017,3.2,,37,,,3.2,,20.1,10.4,,,5,,,2017-08-05 00:00:00,CALGARY INTL A,1,2.7,8,AB,,,,,,,,,15.3
-114.01333333333334,51.1225,3031092.2017.8.6,0,0,3031092,2017,0,,35,,,0,,25.4,7.9,,,6,,,2017-08-06 00:00:00,CALGARY INTL A,13,1.3,8,AB,,,,,,,,,16.7
-114.01333333333334,51.1225,3031092.2017.8.7,0,0,3031092,2017,0,,48,,,0,,25.8,8.9,,,7,,,2017-08-07 00:00:00,CALGARY INTL A,36,0.6,8,AB,,,,,,,,,17.4
-114.01333333333334,51.1225,3031092.2017.8.8,0,0,3031092,2017,1.4,,0,,,1.4,,21.9,12.3,,,8,,,2017-08-08 00:00:00,CALGARY INTL A,0,0.9,8,AB,,,,,,,,,17.1
-114.01333333333334,51.1225,3031092.2017.8.9,0,0,3031092,2017,0.6,,41,,,0.6,,26.3,8.9,,,9,,,2017-08-09 00:00:00,CALGARY INTL A,28,0.4,8,AB,,,,,,,,,17.6
-114.01333333333334,51.1225,3031092.2017.8.10,0.7,0,3031092,2017,1.8,,35,,,1.8,,27,10.3,,,10,,,2017-08-10 00:00:00,CALGARY INTL A,1,0,8,AB,,,,,,,,,18.7
-114.01333333333334,51.1225,3031092.2017.8.11,0.7,0,3031092,2017,0.6,,0,,,0.6,,25.5,11.9,,,11,,,2017-08-11 00:00:00,CALGARY INTL A,0,0,8,AB,,,,,,,,,18.7
-114.01333333333334,51.1225,3031092.2017.8.12,1.7,0,3031092,2017,0,,50,,,0,,28.6,10.8,,,12,,,2017-08-12 00:00:00,CALGARY INTL A,16,0,8,AB,,,,,,,,,19.7
-114.01333333333334,51.1225,3031092.2017.8.13,3.1,0,3031092,2017,1.6,,54,,,1.6,,30.5,11.6,,,13,,,2017-08-13 00:00:00,CALGARY INTL A,30,0,8,AB,,,,,,,,,21.1
-114.01333333333334,51.1225,3031092.2017.8.14,0,0,3031092,2017,19,,57,,,19,,19.3,9.6,,,14,,,2017-08-14 00:00:00,CALGARY INTL A,30,3.5,8,AB,,,,,,,,,14.5
-114.01333333333334,51.1225,3031092.2017.8.15,0,0,3031092,2017,0,,0,T,,0,T,21.1,6.9,,,15,,,2017-08-15 00:00:00,CALGARY INTL A,0,4,8,AB,,,,,,,,,14
-114.01333333333334,51.1225,3031092.2017.8.16,0,0,3031092,2017,0,,39,,,0,,26.4,7.5,,,16,,,2017-08-16 00:00:00,CALGARY INTL A,30,1,8,AB,,,,,,,,,17
-114.01333333333334,51.1225,3031092.2017.8.17,0,0,3031092,2017,0,,0,,,0,,25.3,10.3,,,17,,,2017-08-17 00:00:00,CALGARY INTL A,0,0.2,8,AB,,,,,,,,,17.8
-114.01333333333334,51.1225,3031092.2017.8.18,0.8,0,3031092,2017,0,,57,,,0,,28.8,8.8,,,18,,,2017-08-18 00:00:00,CALGARY INTL A,35,0,8,AB,,,,,,,,,18.8
-114.01333333333334,51.1225,3031092.2017.8.19,0,0,3031092,2017,0,,57,,,0,,19.1,9.9,,,19,,,2017-08-19 00:00:00,CALGARY INTL A,35,3.5,8,AB,,,,,,,,,14.5
-114.01333333333334,51.1225,3031092.2017.8.20,0,0,3031092,2017,0,,33,T,,0,T,20.4,6.7,,,20,,,2017-08-20 00:00:00,CALGARY INTL A,22,4.4,8,AB,,,,,,,,,13.6
-114.01333333333334,51.1225,3031092.2017.8.21,0,0,3031092,2017,0,,37,,,0,,22.1,5.5,,,21,,,2017-08-21 00:00:00,CALGARY INTL A,17,4.2,8,AB,,,,,,,,,13.8
-114.01333333333334,51.1225,3031092.2017.8.22,0.2,0,3031092,2017,0,,0,,,0,,27.6,8.7,,,22,,,2017-08-22 00:00:00,CALGARY INTL A,0,0,8,AB,,,,,,,,,18.2
-114.01333333333334,51.1225,3031092.2017.8.23,2.6,0,3031092,2017,0,,35,,,0,,31.1,10,,,23,,,2017-08-23 00:00:00,CALGARY INTL A,12,0,8,AB,,,,,,,,,20.6
-114.01333333333334,51.1225,3031092.2017.8.24,1.7,0,3031092,2017,0,,70,T,,0,T,28.5,10.8,,,24,,,2017-08-24 00:00:00,CALGARY INTL A,34,0,8,AB,,,,,,,,,19.7
-114.01333333333334,51.1225,3031092.2017.8.25,0,0,3031092,2017,0.6,,0,,,0.6,,23.2,6.2,,,25,,,2017-08-25 00:00:00,CALGARY INTL A,0,3.3,8,AB,,,,,,,,,14.7
-114.01333333333334,51.1225,3031092.2017.8.26,0,0,3031092,2017,0,,32,,,0,,25.8,7.4,,,26,,,2017-08-26 00:00:00,CALGARY INTL A,15,1.4,8,AB,,,,,,,,,16.6
-114.01333333333334,51.1225,3031092.2017.8.27,2.2,0,3031092,2017,0,,37,,,0,,31.1,9.3,,,27,,,2017-08-27 00:00:00,CALGARY INTL A,12,0,8,AB,,,,,,,,,20.2
-114.01333333333334,51.1225,3031092.2017.8.28,2.4,0,3031092,2017,0,,43,,,0,,28,12.7,,,28,,,2017-08-28 00:00:00,CALGARY INTL A,34,0,8,AB,,,,,,,,,20.4
-114.01333333333334,51.1225,3031092.2017.8.29,0,0,3031092,2017,0,,32,,,0,,25.6,9.8,,,29,,,2017-08-29 00:00:00,CALGARY INTL A,16,0.3,8,AB,,,,,,,,,17.7
-114.01333333333334,51.1225,3031092.2017.8.30,3.8,0,3031092,2017,0,,39,,,0,,33,10.6,,,30,,,2017-08-30 00:00:00,CALGARY INTL A,23,0,8,AB,,,,,,,,,21.8
-114.01333333333334,51.1225,3031092.2017.8.31,2.3,0,3031092,2017,0,,41,,,0,,26.5,14.1,,,31,,,2017-08-31 00:00:00,CALGARY INTL A,35,0,8,AB,,,,,,,,,20.3
-114.01333333333334,51.1225,3031092.2017.9.1,0.2,0,3031092,2017,0,,35,,,0,,27,9.4,,,1,,,2017-09-01 00:00:00,CALGARY INTL A,1,0,9,AB,,,,,,,,,18.2
-114.01333333333334,51.1225,3031092.2017.9.2,2.3,0,3031092,2017,0,,76,,,0,,32,8.5,,,2,,,2017-09-02 00:00:00,CALGARY INTL A,32,0,9,AB,,,,,,,,,20.3
-114.01333333333334,51.1225,3031092.2017.9.3,0,0,3031092,2017,0.2,,59,,,0.2,,20.9,11,,,3,,,2017-09-03 00:00:00,CALGARY INTL A,2,2,9,AB,,,,,,,,,16
-114.01333333333334,51.1225,3031092.2017.9.4,0,0,3031092,2017,0,,0,,,0,,20.9,10.9,,,4,,,2017-09-04 00:00:00,CALGARY INTL A,0,2.1,9,AB,,,,,,,,,15.9
-114.01333333333334,51.1225,3031092.2017.9.5,0,0,3031092,2017,0,,33,,,0,,26.7,6.6,,,5,,,2017-09-05 00:00:00,CALGARY INTL A,16,1.3,9,AB,,,,,,,,,16.7
-114.01333333333334,51.1225,3031092.2017.9.6,1,0,3031092,2017,0,,0,,,0,,29.9,8.1,,,6,,,2017-09-06 00:00:00,CALGARY INTL A,0,0,9,AB,,,,,,,,,19
-114.01333333333334,51.1225,3031092.2017.9.7,2,0,3031092,2017,0,,39,,,0,,30.9,9,,,7,,,2017-09-07 00:00:00,CALGARY INTL A,17,0,9,AB,,,,,,,,,20
-114.01333333333334,51.1225,3031092.2017.9.8,1,0,3031092,2017,0,,41,,,0,,25.9,12.1,,,8,,,2017-09-08 00:00:00,CALGARY INTL A,1,0,9,AB,,,,,,,,,19
-114.01333333333334,51.1225,3031092.2017.9.9,0,0,3031092,2017,0,,41,,,0,,27.8,7.8,,,9,,,2017-09-09 00:00:00,CALGARY INTL A,34,0.2,9,AB,,,,,,,,,17.8
-114.01333333333334,51.1225,3031092.2017.9.10,0,0,3031092,2017,0,,48,,,0,,23,8.7,,,10,,,2017-09-10 00:00:00,CALGARY INTL A,26,2.1,9,AB,,,,,,,,,15.9
